step_index,time,alpha,acceptance_source,initial_objective,accepted_objective,strict_potential_descent,projected_residual,gauge_increment_residual,optimizer_iterations,optimizer_evaluations,optimizer_reported_success,optimizer_message,callback_count,qualifying_evaluation_index,geometry_finite,geometry_signed_volume,geometry_relative_volume,geometry_minimum_face_area_ratio,geometry_minimum_orientation_cosine,geometry_flipped_face_count,geometry_degenerate_face_count
352,3.52,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
353,3.5300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
354,3.54,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
355,3.5500000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
356,3.5600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
357,3.5700000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
358,3.5800000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
359,3.5899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
360,3.6000000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
361,3.6099999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
362,3.6200000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
363,3.6299999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
364,3.6400000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
365,3.6499999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
366,3.6600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
367,3.6699999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
368,3.6800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
369,3.6899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
370,3.7000000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
371,3.71,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
372,3.7200000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
373,3.73,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
374,3.7400000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
375,3.75,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
376,3.7600000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
377,3.77,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
378,3.7800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
379,3.79,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
380,3.8000000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
381,3.8100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
382,3.8200000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
383,3.8300000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
384,3.8399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
385,3.8500000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
386,3.8599999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
387,3.8700000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
388,3.8799999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
389,3.8900000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
390,3.8999999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
391,3.9100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
392,3.9199999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
393,3.9300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
394,3.9399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
395,3.9500000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
396,3.96,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
397,3.9700000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
398,3.98,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
399,3.9900000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
400,4,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
401,4.0099999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
402,4.0200000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
403,4.0300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
404,4.04,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
405,4.0499999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
406,4.0600000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
407,4.0700000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
408,4.0800000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
409,4.0899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
410,4.0999999999999996,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
411,4.1100000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
412,4.1200000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
413,4.1299999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
414,4.1399999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
415,4.1500000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
416,4.1600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
417,4.1699999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
418,4.1799999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
419,4.1900000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
420,4.2000000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
421,4.21,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
422,4.2199999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
423,4.2300000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
424,4.2400000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
425,4.25,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
426,4.2599999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
427,4.2700000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
428,4.2800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
429,4.29,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
430,4.2999999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
431,4.3100000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
432,4.3200000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
433,4.3300000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
434,4.3399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
435,4.3500000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
436,4.3600000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
437,4.3700000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
438,4.3799999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
439,4.3899999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
440,4.4000000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
441,4.4100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
442,4.4199999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
443,4.4299999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
444,4.4400000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
445,4.4500000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
446,4.46,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
447,4.4699999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
448,4.4800000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
449,4.4900000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
450,4.5,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
451,4.5099999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
452,4.5200000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
453,4.5300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
454,4.54,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
455,4.5499999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
456,4.5600000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
457,4.5700000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
458,4.5800000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
459,4.5899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
460,4.6000000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
461,4.6100000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
462,4.6200000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
463,4.6299999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
464,4.6399999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
465,4.6500000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
466,4.6600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
467,4.6699999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
468,4.6799999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
